Frame Number,Timecode,delta_hue,delta_lum,delta_hsv_avg,delta_sat
1982,00:01:06.132,0.000925925925926,0.000586419753086,0.000514403292181,3.08641975309e-05
1983,00:01:06.166,0.0,0.000462962962963,0.000154320987654,0.0
1984,00:01:06.199,0.0,0.000895061728395,0.000298353909465,0.0
1985,00:01:06.232,0.0,0.000895061728395,0.000298353909465,0.0
1986,00:01:06.266,0.0,9.25925925926e-05,3.08641975309e-05,0.0
1987,00:01:06.299,0.0,9.25925925926e-05,3.08641975309e-05,0.0
1988,00:01:06.332,0.0,0.000462962962963,0.000154320987654,0.0
1989,00:01:06.366,0.0,0.000586419753086,0.000195473251029,0.0
1990,00:01:06.399,0.0,0.000185185185185,6.17283950617e-05,0.0
1991,00:01:06.433,0.0,0.000185185185185,6.17283950617e-05,0.0
1992,00:01:06.466,0.0,0.000524691358025,0.000174897119342,0.0
1993,00:01:06.499,0.0,0.00037037037037,0.000123456790123,0.0
1994,00:01:06.533,0.0,6.17283950617e-05,2.05761316872e-05,0.0
1995,00:01:06.566,0.0,0.000123456790123,4.11522633745e-05,0.0
1996,00:01:06.599,0.0,0.000493827160494,0.000164609053498,0.0
1997,00:01:06.633,0.0,0.000493827160494,0.000164609053498,0.0
1998,00:01:06.666,0.0,6.17283950617e-05,2.05761316872e-05,0.0
1999,00:01:06.699,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2000,00:01:06.733,0.0,0.00037037037037,0.000123456790123,0.0
2001,00:01:06.766,0.0376543209877,0.000432098765432,0.0130658436214,0.00111111111111
2002,00:01:06.800,0.00185185185185,0.000123456790123,0.000689300411523,9.25925925926e-05
2003,00:01:06.833,0.00277777777778,6.17283950617e-05,0.0009670781893,6.17283950617e-05
2004,00:01:06.866,0.0775,0.000462962962963,0.0265534979424,0.0016975308642
2005,00:01:06.900,0.0,0.00037037037037,0.000123456790123,0.0
2006,00:01:06.933,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2007,00:01:06.966,0.00185185185185,0.000123456790123,0.000679012345679,6.17283950617e-05
2008,00:01:07.000,0.00185185185185,0.000432098765432,0.000781893004115,6.17283950617e-05
2009,00:01:07.033,0.0,0.00037037037037,0.000123456790123,0.0
2010,00:01:07.067,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2011,00:01:07.100,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2012,00:01:07.133,0.0,0.00037037037037,0.000123456790123,0.0
2013,00:01:07.167,0.0,0.00037037037037,0.000123456790123,0.0
2014,00:01:07.200,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2015,00:01:07.233,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2016,00:01:07.267,0.0,0.00037037037037,0.000123456790123,0.0
2017,00:01:07.300,0.0,0.00037037037037,0.000123456790123,0.0
2018,00:01:07.333,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2019,00:01:07.367,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2020,00:01:07.400,0.0,0.00037037037037,0.000123456790123,0.0
2021,00:01:07.434,0.0,0.00037037037037,0.000123456790123,0.0
2022,00:01:07.467,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2023,00:01:07.500,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2024,00:01:07.534,0.0,0.00037037037037,0.000123456790123,0.0
2025,00:01:07.567,0.0,0.00037037037037,0.000123456790123,0.0
2026,00:01:07.600,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2027,00:01:07.634,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2028,00:01:07.667,0.0,0.00037037037037,0.000123456790123,0.0
2029,00:01:07.700,0.0,0.00037037037037,0.000123456790123,0.0
2030,00:01:07.734,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2031,00:01:07.767,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2032,00:01:07.801,0.0,0.00037037037037,0.000123456790123,0.0
2033,00:01:07.834,0.0,0.00037037037037,0.000123456790123,0.0
2034,00:01:07.867,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2035,00:01:07.901,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2036,00:01:07.934,0.0,0.00037037037037,0.000123456790123,0.0
2037,00:01:07.967,0.0,0.00037037037037,0.000123456790123,0.0
2038,00:01:08.001,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2039,00:01:08.034,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2040,00:01:08.068,0.0,0.00037037037037,0.000123456790123,0.0
2041,00:01:08.101,0.0,0.00037037037037,0.000123456790123,0.0
2042,00:01:08.134,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2043,00:01:08.168,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2044,00:01:08.201,0.0,0.00037037037037,0.000123456790123,0.0
2045,00:01:08.234,0.0,0.00037037037037,0.000123456790123,0.0
2046,00:01:08.268,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2047,00:01:08.301,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2048,00:01:08.334,0.0,0.00037037037037,0.000123456790123,0.0
2049,00:01:08.368,0.0,0.00037037037037,0.000123456790123,0.0
2050,00:01:08.401,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2051,00:01:08.435,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2052,00:01:08.468,0.0,0.00037037037037,0.000123456790123,0.0
2053,00:01:08.501,0.0,0.00037037037037,0.000123456790123,0.0
2054,00:01:08.535,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2055,00:01:08.568,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2056,00:01:08.601,0.0,0.00037037037037,0.000123456790123,0.0
2057,00:01:08.635,0.0,0.00037037037037,0.000123456790123,0.0
2058,00:01:08.668,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2059,00:01:08.701,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2060,00:01:08.735,0.0,0.00037037037037,0.000123456790123,0.0
2061,00:01:08.768,0.0,0.00037037037037,0.000123456790123,0.0
2062,00:01:08.802,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2063,00:01:08.835,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2064,00:01:08.868,0.0,0.00037037037037,0.000123456790123,0.0
2065,00:01:08.902,0.0,0.00037037037037,0.000123456790123,0.0
2066,00:01:08.935,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2067,00:01:08.968,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2068,00:01:09.002,0.0,0.00037037037037,0.000123456790123,0.0
2069,00:01:09.035,0.0,0.00037037037037,0.000123456790123,0.0
2070,00:01:09.069,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2071,00:01:09.102,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2072,00:01:09.135,0.0,0.00037037037037,0.000123456790123,0.0
2073,00:01:09.169,0.0,0.00037037037037,0.000123456790123,0.0
2074,00:01:09.202,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2075,00:01:09.235,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2076,00:01:09.269,0.0,0.00037037037037,0.000123456790123,0.0
2077,00:01:09.302,0.0,0.00037037037037,0.000123456790123,0.0
2078,00:01:09.335,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2079,00:01:09.369,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2080,00:01:09.402,0.0,0.00037037037037,0.000123456790123,0.0
2081,00:01:09.436,0.0,0.00037037037037,0.000123456790123,0.0
2082,00:01:09.469,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2083,00:01:09.502,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2084,00:01:09.536,0.0,0.00037037037037,0.000123456790123,0.0
2085,00:01:09.569,0.0,0.00037037037037,0.000123456790123,0.0
2086,00:01:09.602,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2087,00:01:09.636,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2088,00:01:09.669,0.0,0.00037037037037,0.000123456790123,0.0
2089,00:01:09.702,0.0,0.00037037037037,0.000123456790123,0.0
2090,00:01:09.736,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2091,00:01:09.769,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2092,00:01:09.803,0.0,0.00037037037037,0.000123456790123,0.0
2093,00:01:09.836,0.0,0.00037037037037,0.000123456790123,0.0
2094,00:01:09.869,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2095,00:01:09.903,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2096,00:01:09.936,0.0,0.00037037037037,0.000123456790123,0.0
2097,00:01:09.969,0.0,0.00037037037037,0.000123456790123,0.0
2098,00:01:10.003,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2099,00:01:10.036,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2100,00:01:10.070,0.0,0.00037037037037,0.000123456790123,0.0
2101,00:01:10.103,0.0,0.00037037037037,0.000123456790123,0.0
2102,00:01:10.136,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2103,00:01:10.170,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2104,00:01:10.203,0.0,0.00037037037037,0.000123456790123,0.0
2105,00:01:10.236,0.0,0.00037037037037,0.000123456790123,0.0
2106,00:01:10.270,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2107,00:01:10.303,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2108,00:01:10.336,0.0,0.00037037037037,0.000123456790123,0.0
2109,00:01:10.370,0.0,0.00037037037037,0.000123456790123,0.0
2110,00:01:10.403,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2111,00:01:10.437,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2112,00:01:10.470,0.0,0.00037037037037,0.000123456790123,0.0
2113,00:01:10.503,0.0,0.00037037037037,0.000123456790123,0.0
2114,00:01:10.537,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2115,00:01:10.570,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2116,00:01:10.603,0.0,0.00037037037037,0.000123456790123,0.0
2117,00:01:10.637,0.0,0.00037037037037,0.000123456790123,0.0
2118,00:01:10.670,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2119,00:01:10.703,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2120,00:01:10.737,0.0,0.00037037037037,0.000123456790123,0.0
2121,00:01:10.770,0.0,0.00037037037037,0.000123456790123,0.0
2122,00:01:10.804,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2123,00:01:10.837,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2124,00:01:10.870,0.0,0.00037037037037,0.000123456790123,0.0
2125,00:01:10.904,0.0,0.00037037037037,0.000123456790123,0.0
2126,00:01:10.937,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2127,00:01:10.970,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2128,00:01:11.004,0.0,0.00037037037037,0.000123456790123,0.0
2129,00:01:11.037,0.0,0.00037037037037,0.000123456790123,0.0
2130,00:01:11.071,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2131,00:01:11.104,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2132,00:01:11.137,0.0,0.00037037037037,0.000123456790123,0.0
2133,00:01:11.171,0.0,0.00037037037037,0.000123456790123,0.0
2134,00:01:11.204,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2135,00:01:11.237,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2136,00:01:11.271,0.0,0.00037037037037,0.000123456790123,0.0
2137,00:01:11.304,0.0,0.00037037037037,0.000123456790123,0.0
2138,00:01:11.337,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2139,00:01:11.371,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2140,00:01:11.404,0.0,0.00037037037037,0.000123456790123,0.0
2141,00:01:11.438,0.0,0.00037037037037,0.000123456790123,0.0
2142,00:01:11.471,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2143,00:01:11.504,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2144,00:01:11.538,0.0,0.00037037037037,0.000123456790123,0.0
2145,00:01:11.571,0.0,0.00037037037037,0.000123456790123,0.0
2146,00:01:11.604,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2147,00:01:11.638,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2148,00:01:11.671,0.0,0.00037037037037,0.000123456790123,0.0
2149,00:01:11.704,0.0,0.00037037037037,0.000123456790123,0.0
2150,00:01:11.738,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2151,00:01:11.771,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2152,00:01:11.805,0.0,0.00037037037037,0.000123456790123,0.0
2153,00:01:11.838,0.0,0.00037037037037,0.000123456790123,0.0
2154,00:01:11.871,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2155,00:01:11.905,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2156,00:01:11.938,0.0,0.00037037037037,0.000123456790123,0.0
2157,00:01:11.971,0.0,0.00037037037037,0.000123456790123,0.0
2158,00:01:12.005,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2159,00:01:12.038,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2160,00:01:12.072,0.0,0.00037037037037,0.000123456790123,0.0
2161,00:01:12.105,0.0,0.00037037037037,0.000123456790123,0.0
2162,00:01:12.138,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2163,00:01:12.172,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2164,00:01:12.205,0.0,0.00037037037037,0.000123456790123,0.0
2165,00:01:12.238,0.0,0.00037037037037,0.000123456790123,0.0
2166,00:01:12.272,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2167,00:01:12.305,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2168,00:01:12.338,0.0,0.00037037037037,0.000123456790123,0.0
2169,00:01:12.372,0.0,0.00037037037037,0.000123456790123,0.0
2170,00:01:12.405,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2171,00:01:12.439,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2172,00:01:12.472,0.0,0.00037037037037,0.000123456790123,0.0
2173,00:01:12.505,0.0,0.00037037037037,0.000123456790123,0.0
2174,00:01:12.539,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2175,00:01:12.572,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2176,00:01:12.605,0.0,0.00037037037037,0.000123456790123,0.0
2177,00:01:12.639,0.0,0.00037037037037,0.000123456790123,0.0
2178,00:01:12.672,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2179,00:01:12.705,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2180,00:01:12.739,0.0,0.00037037037037,0.000123456790123,0.0
2181,00:01:12.772,0.0,0.00037037037037,0.000123456790123,0.0
2182,00:01:12.806,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2183,00:01:12.839,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2184,00:01:12.872,0.0,0.00037037037037,0.000123456790123,0.0
2185,00:01:12.906,0.0,0.00037037037037,0.000123456790123,0.0
2186,00:01:12.939,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2187,00:01:12.972,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2188,00:01:13.006,0.0,0.00037037037037,0.000123456790123,0.0
2189,00:01:13.039,0.0,0.00037037037037,0.000123456790123,0.0
2190,00:01:13.073,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2191,00:01:13.106,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2192,00:01:13.139,0.0,0.00037037037037,0.000123456790123,0.0
2193,00:01:13.173,0.0,0.00037037037037,0.000123456790123,0.0
2194,00:01:13.206,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2195,00:01:13.239,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2196,00:01:13.273,0.0,0.00037037037037,0.000123456790123,0.0
2197,00:01:13.306,0.0,0.00037037037037,0.000123456790123,0.0
2198,00:01:13.339,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2199,00:01:13.373,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2200,00:01:13.406,0.0,0.00037037037037,0.000123456790123,0.0
2201,00:01:13.440,0.0,0.00037037037037,0.000123456790123,0.0
2202,00:01:13.473,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2203,00:01:13.506,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2204,00:01:13.540,0.0,0.00037037037037,0.000123456790123,0.0
2205,00:01:13.573,0.0,0.00037037037037,0.000123456790123,0.0
2206,00:01:13.606,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2207,00:01:13.640,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2208,00:01:13.673,0.0,0.00037037037037,0.000123456790123,0.0
2209,00:01:13.706,0.0,0.00037037037037,0.000123456790123,0.0
2210,00:01:13.740,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2211,00:01:13.773,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2212,00:01:13.807,0.0,0.00037037037037,0.000123456790123,0.0
2213,00:01:13.840,0.0,0.00037037037037,0.000123456790123,0.0
2214,00:01:13.873,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2215,00:01:13.907,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2216,00:01:13.940,0.0,0.00037037037037,0.000123456790123,0.0
2217,00:01:13.973,0.0,0.00037037037037,0.000123456790123,0.0
2218,00:01:14.007,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2219,00:01:14.040,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2220,00:01:14.074,0.0,0.00037037037037,0.000123456790123,0.0
2221,00:01:14.107,0.0,0.00037037037037,0.000123456790123,0.0
2222,00:01:14.140,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2223,00:01:14.174,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2224,00:01:14.207,0.0,0.00037037037037,0.000123456790123,0.0
2225,00:01:14.240,0.0,0.00037037037037,0.000123456790123,0.0
2226,00:01:14.274,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2227,00:01:14.307,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2228,00:01:14.340,0.0,0.00037037037037,0.000123456790123,0.0
2229,00:01:14.374,0.0,0.0,0.0,0.0
2230,00:01:14.407,0.949320987654,0.23487654321,0.425102880658,0.0911111111111
2231,00:01:14.441,0.0,0.00262345679012,0.000874485596708,0.0
2232,00:01:14.474,0.0,0.000740740740741,0.000246913580247,0.0
2233,00:01:14.507,0.0,0.000617283950617,0.000205761316872,0.0
2234,00:01:14.541,0.0,0.00101851851852,0.00033950617284,0.0
2235,00:01:14.574,0.0,0.000648148148148,0.000216049382716,0.0
2236,00:01:14.607,0.0,3.08641975309e-05,1.02880658436e-05,0.0
2237,00:01:14.641,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2238,00:01:14.674,0.0,0.00033950617284,0.00011316872428,0.0
2239,00:01:14.707,0.0,0.000462962962963,0.000154320987654,0.0
2240,00:01:14.741,0.0,0.000246913580247,8.2304526749e-05,0.0
2241,00:01:14.774,0.0,0.000216049382716,7.20164609053e-05,0.0
2242,00:01:14.808,0.0,0.000462962962963,0.000154320987654,0.0
2243,00:01:14.841,0.0,0.000246913580247,8.2304526749e-05,0.0
2244,00:01:14.874,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2245,00:01:14.908,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2246,00:01:14.941,0.0,0.000308641975309,0.000102880658436,0.0
2247,00:01:14.974,0.0,0.00033950617284,0.00011316872428,0.0
2248,00:01:15.008,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2249,00:01:15.041,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2250,00:01:15.075,0.0,0.000246913580247,8.2304526749e-05,0.0
2251,00:01:15.108,0.0,0.000277777777778,9.25925925926e-05,0.0
2252,00:01:15.141,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2253,00:01:15.175,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2254,00:01:15.208,0.0191049382716,0.000246913580247,0.0067695473251,0.000956790123457
2255,00:01:15.241,0.0,0.000277777777778,9.25925925926e-05,0.0
2256,00:01:15.275,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2257,00:01:15.308,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2258,00:01:15.341,0.0,0.000246913580247,8.2304526749e-05,0.0
2259,00:01:15.375,0.0,0.000277777777778,9.25925925926e-05,0.0
2260,00:01:15.408,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2261,00:01:15.442,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2262,00:01:15.475,0.0,0.000246913580247,8.2304526749e-05,0.0
2263,00:01:15.508,0.0,0.000277777777778,9.25925925926e-05,0.0
2264,00:01:15.542,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2265,00:01:15.575,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2266,00:01:15.608,0.0,0.000246913580247,8.2304526749e-05,0.0
2267,00:01:15.642,0.0,0.000277777777778,9.25925925926e-05,0.0
2268,00:01:15.675,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2269,00:01:15.708,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2270,00:01:15.742,0.0,0.000246913580247,8.2304526749e-05,0.0
2271,00:01:15.775,0.0,0.000277777777778,9.25925925926e-05,0.0
2272,00:01:15.809,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2273,00:01:15.842,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2274,00:01:15.875,0.0,0.000246913580247,8.2304526749e-05,0.0
2275,00:01:15.909,0.0,0.000277777777778,9.25925925926e-05,0.0
2276,00:01:15.942,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2277,00:01:15.975,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2278,00:01:16.009,0.0,0.000246913580247,8.2304526749e-05,0.0
2279,00:01:16.042,0.0,0.000277777777778,9.25925925926e-05,0.0
2280,00:01:16.076,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2281,00:01:16.109,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2282,00:01:16.142,0.0,0.000246913580247,8.2304526749e-05,0.0
2283,00:01:16.176,0.0,0.000277777777778,9.25925925926e-05,0.0
2284,00:01:16.209,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2285,00:01:16.242,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2286,00:01:16.276,0.0,0.000246913580247,8.2304526749e-05,0.0
2287,00:01:16.309,0.0,0.000277777777778,9.25925925926e-05,0.0
2288,00:01:16.342,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2289,00:01:16.376,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2290,00:01:16.409,0.0,0.000246913580247,8.2304526749e-05,0.0
2291,00:01:16.443,0.0,0.000277777777778,9.25925925926e-05,0.0
2292,00:01:16.476,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2293,00:01:16.509,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2294,00:01:16.543,0.0,0.000246913580247,8.2304526749e-05,0.0
2295,00:01:16.576,0.0,0.000277777777778,9.25925925926e-05,0.0
2296,00:01:16.609,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2297,00:01:16.643,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2298,00:01:16.676,0.0,0.000246913580247,8.2304526749e-05,0.0
2299,00:01:16.709,0.0,0.000277777777778,9.25925925926e-05,0.0
2300,00:01:16.743,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2301,00:01:16.776,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2302,00:01:16.810,0.0,0.000246913580247,8.2304526749e-05,0.0
2303,00:01:16.843,0.0,0.000277777777778,9.25925925926e-05,0.0
2304,00:01:16.876,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2305,00:01:16.910,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2306,00:01:16.943,0.0,0.000246913580247,8.2304526749e-05,0.0
2307,00:01:16.976,0.0,0.000277777777778,9.25925925926e-05,0.0
2308,00:01:17.010,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2309,00:01:17.043,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2310,00:01:17.077,0.0,0.000246913580247,8.2304526749e-05,0.0
2311,00:01:17.110,0.0,0.000277777777778,9.25925925926e-05,0.0
2312,00:01:17.143,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2313,00:01:17.177,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2314,00:01:17.210,0.0,0.000246913580247,8.2304526749e-05,0.0
2315,00:01:17.243,0.0,0.000277777777778,9.25925925926e-05,0.0
2316,00:01:17.277,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2317,00:01:17.310,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2318,00:01:17.343,0.0,0.000246913580247,8.2304526749e-05,0.0
2319,00:01:17.377,0.0,0.000277777777778,9.25925925926e-05,0.0
2320,00:01:17.410,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2321,00:01:17.444,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2322,00:01:17.477,0.0,0.000246913580247,8.2304526749e-05,0.0
2323,00:01:17.510,0.0,0.000277777777778,9.25925925926e-05,0.0
2324,00:01:17.544,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2325,00:01:17.577,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2326,00:01:17.610,0.0,0.000246913580247,8.2304526749e-05,0.0
2327,00:01:17.644,0.0,0.000277777777778,9.25925925926e-05,0.0
2328,00:01:17.677,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2329,00:01:17.710,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2330,00:01:17.744,0.0,0.000246913580247,8.2304526749e-05,0.0
2331,00:01:17.777,0.0,0.000277777777778,9.25925925926e-05,0.0
2332,00:01:17.811,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2333,00:01:17.844,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2334,00:01:17.877,0.0,0.000246913580247,8.2304526749e-05,0.0
2335,00:01:17.911,0.0,0.000277777777778,9.25925925926e-05,0.0
2336,00:01:17.944,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2337,00:01:17.977,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2338,00:01:18.011,0.0,0.000246913580247,8.2304526749e-05,0.0
2339,00:01:18.044,0.0,0.000277777777778,9.25925925926e-05,0.0
2340,00:01:18.078,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2341,00:01:18.111,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2342,00:01:18.144,0.0,0.000246913580247,8.2304526749e-05,0.0
2343,00:01:18.178,0.0,0.000277777777778,9.25925925926e-05,0.0
2344,00:01:18.211,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2345,00:01:18.244,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2346,00:01:18.278,0.0,0.000246913580247,8.2304526749e-05,0.0
2347,00:01:18.311,0.0,0.000277777777778,9.25925925926e-05,0.0
2348,00:01:18.344,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2349,00:01:18.378,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2350,00:01:18.411,0.0,0.000246913580247,8.2304526749e-05,0.0
2351,00:01:18.445,0.0,0.000277777777778,9.25925925926e-05,0.0
2352,00:01:18.478,0.0,9.25925925926e-05,3.08641975309e-05,0.0
2353,00:01:18.511,0.0,6.17283950617e-05,2.05761316872e-05,0.0
2354,00:01:18.545,0.0,0.000246913580247,8.2304526749e-05,0.0
